"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Ecuador","ECU",171155036,0.888052883717055,1,22,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,,2,2,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,1,3,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",129706480,0.326842561903492,1,74,3,5,1,,1,1,,,1,2,,2,2,1,1,1,1,2,,2,,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,2,2,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,2,,0,1,4,4,4,4,2,5,1,2,1,1
"Ecuador","ECU",199479175,1.31352991092002,2,34,3,5,2,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,2,2,,2,2,1,2,,4,3,3,2,,,,2,,,,1,1,2,2,,,1,1,1,,,,2,2,2,,,,,2,,,,,,2,2,2,3,2,3,,0,1,1,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",123642546,0.678626798651566,1,24,3,5,1,,1,1,2,2,1,2,,2,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,,1,2,1,2,2,2,2,1,1,2,1,1,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,4,1,,1,1,4,4,4,4,2,1,1,1,1,0
"Ecuador","ECU",116344850,0.643631187629287,1,29,2,1,2,,1,1,,,2,,,,,,,,,,,,,,,1,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,4,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,1,1,1,,,,2,,,,,,1,1,2,1,2,1,,0,1,4,1,1,4,1,5,1,1,1,0
"Ecuador","ECU",184530681,0.69040698926264,1,37,2,4,2,,1,1,1,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,3,1,2,,,,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,3,3,2,3,,0,0,2,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",158622212,1.35603635546742,1,36,1,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,2,2,2,2,1,2,2,,,,,2,,,1,2,2,,,,2,2,,1,1,1,1,1,6,1,1,1,1,,,2,,,,2,,,,,,2,,,,,,,1,1,2,,2,2,2,,,,,,1,1,1,1,3,1,,1,1,4,3,3,4,4,1,1,2,0,0
"Ecuador","ECU",117090283,1.49386521852446,1,40,1,4,1,,1,1,2,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,2,,1,3,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,1,,1,1,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",197343427,0.915465325820787,2,23,3,5,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,3,3,3,1,1,,,1,1,,,1,1,1,2,,,1,2,1,,,,2,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",169364025,0.468383125944443,1,45,2,1,1,,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,1,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",178832115,0.624246927736661,2,28,2,5,1,,1,1,1,2,1,2,,2,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,5,2,1,1,1,,,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,2,4,4,4,4,1,1,1,1,0
"Ecuador","ECU",146748281,0.590964734420895,2,64,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,1,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",200661801,0.929675555075895,1,19,2,5,2,,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,1,2,3,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,2,2,,1,1,4,4,4,4,4,4,1,1,0,0
"Ecuador","ECU",181406888,0.414348304431401,1,21,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",178063045,0.969478971452519,2,18,2,4,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,2,2,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",162487172,0.699389240877365,2,36,2,4,1,,1,1,2,2,2,,,2,2,2,,,,1,1,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,1,1,,3,3,2,1,1,,,1,2,1,2,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,0,1,2,4,4,4,2,1,1,1,1,0
"Ecuador","ECU",155928314,0.610079242443101,2,47,2,5,1,,1,1,2,2,1,2,,2,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,2,,,1,2,1,3,2,,2,2,,2,2,2,1,,2,3,3,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,1,,,,2,2,3,3,1,2,,1,1,4,4,4,1,2,5,1,1,1,1
"Ecuador","ECU",193909577,0.875513709985528,2,20,2,5,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,1,2,,,,,1,2,,2,2,2,,,,1,1,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,1,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",115780934,0.765946369505404,1,30,2,2,2,,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Ecuador","ECU",206656774,2.01317669840973,2,42,1,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,9,,,1,2,1,1,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,1,4,4,4,4,4,2,1,2,0,0
"Ecuador","ECU",159866060,0.655220970334622,2,28,3,5,1,,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,1,1,2,2,,,,2,,,,1,1,1,1,,,1,2,2,,2,2,,2,2,,,,,2,,,,,,2,1,3,3,2,1,,1,1,3,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",123884554,0.523644147408601,1,35,2,2,1,,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,1,2,2,2,2,,,,2,,,,,,2,,,,,,,1,2,2,,2,2,2,,,,,,2,2,2,2,1,2,,0,0,4,3,4,4,4,4,1,1,0,0
"Ecuador","ECU",183858932,3.39307387312566,1,26,1,4,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,1,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,6,1,1,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",180425610,2.24468006217281,1,29,1,3,1,,1,1,,,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,4,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",196855639,4.1527934875355,2,38,1,2,2,,1,1,2,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,2,,,,,,2,,,,,,,1,1,2,,1,,2,,,,,,1,1,1,1,2,1,,0,1,4,2,2,4,4,3,1,1,0,0
"Ecuador","ECU",197450803,0.544222722299096,1,52,2,4,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,2,,2,2,1,1,2,,1,,2,2,2,3,2,2,,0,0,4,3,4,2,2,5,1,1,0,0
"Ecuador","ECU",166341226,1.4093269266183,1,47,1,2,1,,1,1,1,2,1,2,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,6,6,6,,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",133661395,0.587489302258677,1,21,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,2,2,2,,,,,2,,,1,1,2,,,,2,2,,2,1,2,1,,2,1,1,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,3,2,,1,1,4,4,4,4,2,3,1,1,0,0
"Ecuador","ECU",163705826,0.475119077357021,2,17,2,5,1,,1,1,1,2,2,,,1,1,2,,,,1,1,1,2,2,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,1,1,,1,2,2,1,2,2,2,2,2,,,,2,,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,1,1,2,,1,,3,3,3,3,,2,,1,1,2,4,4,2,2,5,1,1,1,1
"Ecuador","ECU",162335743,1.03115268010172,2,15,2,1,2,,1,1,2,2,2,,,2,2,2,,,,2,,2,,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",192288479,1.17512937290906,2,44,2,5,2,,1,1,1,2,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,2,1,2,,,,2,,,,2,,,,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,1,2,1,2,,0,1,1,4,4,4,4,5,1,2,1,0
"Ecuador","ECU",111164499,0.326842561903492,1,42,3,5,1,,1,1,2,2,1,1,1,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,1,,1,2,2,,,,2,2,,2,2,2,2,,3,1,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,2,5,1,1,1,1
"Ecuador","ECU",176271201,1.3699471324112,1,38,1,3,1,,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,2,1,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,2,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,0,4,4,4,4,3,5,1,2,0,0
"Ecuador","ECU",192517075,1.19798042776018,2,18,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,1,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,2,1,2,2,4,1,,1,0,2,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",174992176,1.21995402551141,1,35,1,5,1,,1,1,2,1,1,2,,2,2,1,1,2,1,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,2,6,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,,,,1,3,2,,1,,2,2,6,2,4,3,,0,1,4,1,4,2,2,5,1,1,1,0
"Ecuador","ECU",195268015,0.969478971452519,2,22,2,4,1,,1,1,1,1,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",206819266,0.326842561903492,1,45,3,5,1,,1,1,1,2,1,2,,1,1,1,1,1,1,1,2,1,2,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,2,,2,2,1,2,,3,3,2,2,,,,2,,,,1,1,1,2,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,3,2,1,2,,0,1,1,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",157584075,0.442621514684427,2,36,2,4,1,,1,1,1,1,1,2,,1,1,2,,,,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,2,1,1,1,2,1,2,2,,,,,,2,,,,,,,1,1,1,,,,1,1,2,,1,,2,2,3,2,2,2,,1,1,4,1,1,2,4,2,1,1,1,0
"Ecuador","ECU",190247308,0.328111631377507,1,38,2,1,1,,1,1,1,2,1,2,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,1,1,,,1,1,,,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,2,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",169193180,0.412448046069853,2,48,2,5,1,,1,1,1,2,1,1,2,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,1,1,,1,2,1,2,1,,1,1,,2,2,2,2,,1,3,3,2,,,,2,,,,1,1,2,1,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,0,1,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",194413721,0.807885828257983,2,42,3,5,1,,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,,,1,2,,1,2,1,1,2,,2,2,,2,2,1,2,,4,3,2,2,,,,2,,,,1,1,1,2,,,1,2,1,,,,2,2,2,,,,,2,,,,,,2,2,2,2,4,2,,0,1,1,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",191491114,0.660480036892604,2,51,2,4,1,,1,1,1,1,1,1,2,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,1,1,,1,1,2,,,,2,2,,2,2,1,2,,3,3,3,1,1,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,3,1,2,,0,1,4,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",176395340,0.420480492084193,1,33,2,5,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,1,2,,,,,2,,,2,2,2,,,,1,2,,2,1,1,1,,4,3,2,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,3,1,,1,1,4,4,4,4,2,5,1,1,0,0
"Ecuador","ECU",193013306,0.633490690176404,1,19,2,1,2,,1,1,2,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,2,2,2,2,,2,1,1,2,,,,1,2,1,2,1,1,2,1,,,2,,,,,,,1,2,2,,2,2,2,,,,,,1,1,1,1,2,1,,1,0,4,3,4,4,1,3,1,1,1,0
"Ecuador","ECU",176481874,1.68073993452682,1,63,1,1,2,,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,1,1,,,,2,,,,,,1,1,1,3,2,2,,0,0,4,1,1,4,2,5,1,2,1,0
"Ecuador","ECU",134849075,0.576848656241176,1,34,3,5,1,,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,1,,1,2,1,2,2,3,3,2,2,,,,2,,,,1,1,1,2,,,1,2,2,,2,2,,2,2,,,,,2,,,,,,2,2,2,2,1,2,,1,1,3,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",146112414,0.425471216824992,1,45,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,1,1,2,2,2,2,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",159794877,0.469565673282264,2,59,2,4,1,,1,1,2,2,1,1,1,2,2,1,2,,2,1,1,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,2,,2,2,2,2,,3,2,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,1,1,2,,2,2,1,2,3,3,1,1,,1,0,4,4,4,3,1,5,1,1,1,1
"Ecuador","ECU",161585728,1.03531907475393,2,30,2,4,1,,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,2,,,,2,1,,2,2,2,1,,1,3,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,3,1,2,,1,1,4,4,4,4,1,1,1,1,1,1
"Ecuador","ECU",162013336,0.36471153133259,1,35,2,2,1,,1,1,,,2,,,,,,,,,,,,,,,2,1,1,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,1,1,2,,,,1,1,,,1,1,2,1,,,2,,,,,,,2,1,1,,,,2,,,,,,1,1,1,1,2,1,,0,1,4,4,1,4,1,1,1,1,1,0
"Ecuador","ECU",161667323,0.650027179499187,2,46,3,5,1,,1,1,1,1,1,2,,1,1,1,1,1,4,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,2,2,,2,2,1,2,,6,3,3,2,,,,2,,,,1,1,2,2,,,1,1,1,,,,2,2,2,,,,,2,,,,,,3,2,3,2,2,1,,0,1,1,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",112616978,0.467383870299515,1,32,2,2,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,1,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,1,1,2,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Ecuador","ECU",155623498,0.624246927736661,2,28,2,3,1,,1,1,1,2,1,2,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,2,2,1,1,,,2,,,,1,1,1,1,,,1,2,2,,2,2,,2,2,,,,,2,,,,,,2,1,1,2,4,1,,1,0,3,4,4,4,1,1,1,1,1,0
"Ecuador","ECU",148766237,0.534849339034333,2,30,2,3,1,,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,3,2,2,,,,1,2,1,2,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,,1,,2,2,3,3,2,3,,1,0,4,4,4,2,2,3,1,1,0,0
"Ecuador","ECU",203984077,0.541452117828374,2,42,2,1,1,,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,1,1,,0,0,4,4,4,4,1,5,1,2,1,0
"Ecuador","ECU",187951353,0.575244753296937,2,56,3,2,1,,1,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,2,1,,2,2,2,,,,1,2,,2,2,1,2,,6,1,1,2,,,,1,2,2,1,1,1,2,1,,,1,2,2,,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,2,4,4,4,1,2,1,1,1,1
"Ecuador","ECU",158926408,0.343556200543421,2,36,2,4,1,,1,1,1,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,2,1,2,,,,1,2,2,2,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,1,5,2,,0,1,4,4,4,4,2,4,1,1,0,0
"Ecuador","ECU",148184134,0.61514305877098,2,17,2,4,1,,1,1,2,2,2,,,2,2,2,,,,1,2,2,,1,,,,,,,,,,,,,,2,,,1,2,2,,,,1,1,,1,2,2,1,2,2,3,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,1,1,4,1,,1,1,4,4,4,4,4,5,1,1,1,0
"Ecuador","ECU",189964292,1.89293695439656,2,20,2,5,2,,1,1,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,1,2,,2,1,1,2,2,,2,1,,1,2,2,2,2,1,2,1,2,,,,2,,,,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,2,,1,1,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",145226575,0.485709831892205,1,27,3,5,1,,1,1,1,2,1,1,2,1,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,2,,2,2,,2,2,2,2,,3,3,2,2,,,,2,,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,3,2,4,2,,1,0,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",129713781,0.757934905634921,2,24,2,3,1,,1,1,2,2,1,1,2,1,1,2,,,,1,1,2,,1,,,,,,,,,,,,,,2,,,1,2,1,1,4,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,1,1,1,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,1,3,2,2,2,,1,0,4,4,4,4,1,5,1,1,1,1
"Ecuador","ECU",205051538,0.775160300600682,1,25,3,5,1,,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,3,1,,2,2,,2,2,1,2,,3,3,3,1,1,,,1,1,,,1,2,1,1,,,2,,,,,,,2,2,,,,,1,1,2,,1,,1,2,3,3,2,2,,0,1,4,4,4,2,3,1,1,1,1,1
"Ecuador","ECU",126834871,1.31840666752515,2,16,2,1,2,,0,0,,,2,,,,,,,,,,,,,,2,1,1,1,1,2,1,1,2,,,,,2,,,2,1,1,2,1,,1,2,,2,2,2,1,,2,2,1,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,1,1,4,4,4,4,4,1,1,1,0,0
"Ecuador","ECU",129004883,0.896278900348255,2,33,2,4,1,,1,1,1,2,1,2,,2,1,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,1,1,1,1,,2,2,,2,2,2,2,,7,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,2,5,1,1,1,1
"Ecuador","ECU",133659550,0.487115768027263,2,41,2,4,1,,1,1,,,1,1,1,2,2,1,1,1,2,1,2,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,1,,2,2,2,1,,3,2,2,1,1,,,1,1,,,1,2,2,,,1,1,2,2,,1,,,2,2,,,,,2,,,,,,1,2,2,3,1,1,,1,1,2,4,4,4,2,1,1,1,1,1
"Ecuador","ECU",143476213,0.987112604832128,1,22,2,1,1,,0,0,,,2,,,,,,,,,,,,,,1,1,3,1,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,,2,2,2,,,,,,1,1,1,1,3,1,,0,0,4,3,4,4,4,5,1,2,0,0
"Ecuador","ECU",196408275,0.801521774842287,2,31,2,2,1,,1,1,1,2,2,,,2,2,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,,,,2,2,2,,,,,2,,,,,,1,1,1,1,3,2,,1,0,1,4,4,4,2,5,1,1,1,0
"Ecuador","ECU",123577299,0.468383125944443,1,50,2,2,2,,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,1,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,0,0,4,4,4,4,1,5,1,1,1,0
"Ecuador","ECU",138399934,1.08822492121995,2,22,2,4,1,,1,1,2,2,1,2,,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,1,1,2,,,,1,2,,2,2,2,2,,1,2,2,1,2,2,1,2,,,,2,,,,,,1,2,2,,1,,,2,2,,,,,1,3,2,,1,,1,1,1,1,3,1,,1,0,2,4,4,2,4,2,1,1,1,0
