"economy","economycode","wpid_random","wgt","female","age","educ","inc_q","emp_in","urbanicity_f2f","account","account_fin","account_mob","fin1_1a","fin1_1b","fin2","fin4","fin4a","fin5","fin6","fin7","fin8","fin8a","fin8b","fin9","fin9a","fin10","fin10a","fin10b","fin11_1","fin11a","fin11b","fin11c","fin11d","fin11e","fin11f","fin11g","fin11h","fin13a","fin13b","fin13c","fin13d","fin14_1","fin14_2","fin14_2_China","fin14a","fin14a1","fin14b","fin14c","fin14c_2","fin14c_2_China","fin16","fin17a","fin17a1","fin17b","fin20","fin22a","fin22b","fin22c","fin24","fin24a","fin24b","fin26","fin27_1","fin27c1","fin27c2","fin28","fin29_1","fin29c1","fin29c2","fin30","fin31a","fin31b","fin31b1","fin31b1_China","fin31c","fin32","fin33","fin34a","fin34b","fin34d","fin34e","fin35","fin37","fin38","fin39a","fin39b","fin39d","fin39e","fin42","fin42a","fin43a","fin43b","fin43d","fin43e","fin44a","fin44b","fin44c","fin44d","fin45","fin45_1","fin45_1_China","saved","borrowed","receive_wages","receive_transfers","receive_pension","receive_agriculture","pay_utilities","remittances","mobileowner","internetaccess","anydigpayment","merchantpay_dig"
"Colombia","COL",203103094,1.0023725569325,2,48,2,3,1,,1,1,0,1,2,1,1,1,2,1,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,1,,2,2,2,,,,2,2,,2,2,2,1,,8,,,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,3,2,2,,0,1,4,4,4,4,2,5,1,3,1,1
"Colombia","COL",171032101,0.663195471776696,2,54,3,5,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,1,1,2,,,,2,,,,1,3,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,2,3,3,1,,0,1,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",203643377,1.52030250381636,1,59,2,3,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,2,,,,2,,,,1,1,2,1,,,1,2,3,2,1,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,0,1,2,4,4,4,1,5,1,2,1,0
"Colombia","COL",176911739,0.699561261652223,2,26,2,5,2,,1,1,0,2,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,1,1,,2,1,2,,,,2,2,1,2,2,2,1,,3,3,3,1,2,1,1,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,1,1,,1,1,4,4,4,4,2,2,1,1,1,1
"Colombia","COL",201585443,0.610043068672542,1,49,2,5,1,,1,1,1,1,2,1,1,1,1,1,2,,,,1,2,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,2,1,,1,2,1,1,2,2,2,2,4,2,1,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,0,1,4,4,4,4,1,1,1,1,1
"Colombia","COL",149383567,1.02496340368927,2,36,2,3,1,,1,1,1,,,2,,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,1,,2,2,1,1,2,1,1,2,,,,1,1,2,1,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,1,1,1,1,1,2,,1,1,1,4,4,4,1,2,1,2,1,0
"Colombia","COL",180957221,0.502939688414205,1,21,2,4,1,,1,1,1,1,2,2,,,2,2,2,,,,1,2,1,2,1,,,,,,,,,,2,1,2,1,2,,,1,2,2,,,,1,1,2,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,1,2,4,3,2,,1,0,2,4,4,4,4,5,1,1,1,0
"Colombia","COL",156602054,0.643185271785718,1,21,2,4,1,,1,1,0,,,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,2,2,2,2,2,,4,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",129213758,1.0066218770907,1,67,3,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,2,,,,,1,2,,1,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,1,3,3,2,,0,1,4,4,4,4,2,2,1,1,0,0
"Colombia","COL",195397490,0.905213528823868,2,78,2,4,1,,1,1,0,2,2,1,2,,2,2,2,,,,2,,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,3,3,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,0,0,4,4,4,4,1,5,1,1,1,0
"Colombia","COL",126297980,1.00038927059831,2,21,2,3,1,,1,1,1,1,2,2,,,1,2,2,,,,1,1,1,1,2,,,,,,,,,,1,2,2,1,1,1,,2,2,2,,,,2,2,2,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,1,1,1,1
"Colombia","COL",143777931,0.621501324164391,1,28,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,2,,2,2,2,2,,1,3,3,1,1,,,1,1,,,1,2,1,2,,,1,2,1,1,,,2,2,2,,,,,2,,,,,,2,3,3,3,,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",137943997,0.508606617890475,2,40,2,4,1,,1,1,0,,,1,1,2,1,1,4,,,,1,2,2,,2,,,,,,,,,,,,,,1,1,,1,1,2,,,,2,2,,2,2,2,2,,2,2,2,1,2,2,2,2,,,,1,2,2,,,1,1,1,4,2,2,2,,2,2,,,,,2,,,,,,2,2,3,2,4,3,,0,0,3,4,4,4,2,4,1,1,1,1
"Colombia","COL",129553041,1.52273225455067,2,23,2,2,1,,1,1,0,1,2,1,1,1,1,1,2,,,,1,2,1,1,2,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,1,,2,2,2,2,,5,3,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,1,4,4,4,2,5,1,1,1,1
"Colombia","COL",158716433,0.853678622899606,1,40,3,5,1,,1,1,0,1,2,1,2,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,1,1,2,2,3,,0,0,1,4,4,4,4,5,1,2,1,0
"Colombia","COL",198666385,1.19366399279939,2,20,2,2,1,,1,1,0,2,2,2,,,1,1,2,,,,1,1,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,1,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,1,,1,1,4,4,4,4,2,5,1,1,1,0
"Colombia","COL",126073608,2.03267002548058,1,57,1,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,1,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",185129777,0.497332784893226,1,58,2,5,1,,1,1,0,1,2,1,2,,2,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,1,,,2,,,,1,1,2,1,,,1,1,1,2,,,1,2,2,,,,,2,,,,,,3,3,2,3,,2,,0,1,1,4,4,4,1,1,1,1,1,0
"Colombia","COL",138630229,0.41680605675066,1,56,3,4,2,,1,1,0,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,2,2,,2,2,1,2,,1,3,2,1,1,,,1,1,,,1,1,1,2,,,2,,,,,,,2,2,,,,,2,,,,,,2,3,3,3,,3,,0,1,4,4,4,4,1,1,1,1,1,1
"Colombia","COL",166473222,1.9057995478477,2,45,2,2,1,,1,1,0,1,1,1,1,2,2,2,1,1,2,2,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,6,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,1,2,2,2,2,2,2,,,,,,1,1,2,1,2,2,,0,1,4,3,4,4,4,5,1,2,1,0
"Colombia","COL",160914293,0.574527843380557,1,33,2,4,1,,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,1,1,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,1,2,2,2,1,,2,2,1,2,,,,1,1,,,1,2,2,,,1,2,,,,,,,2,2,,,,,1,1,2,2,1,,3,3,2,3,,2,,1,1,4,4,4,2,2,1,1,2,1,0
"Colombia","COL",188279775,2.0787046583509,1,66,2,3,1,,1,1,0,1,2,2,,,2,2,1,2,,2,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",158952429,0.623791838412992,1,38,2,2,1,,1,1,1,1,1,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,2,2,,,2,2,2,,,,2,2,2,2,2,2,2,,4,2,1,2,,,,1,2,2,1,1,2,2,,,1,2,,,,,,,1,2,1,1,,,2,,,,,,1,1,2,2,4,2,,0,0,4,1,4,4,2,2,1,1,1,0
"Colombia","COL",153340057,1.31742725054463,2,18,2,5,2,,1,1,0,2,2,1,1,1,1,2,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,2,2,,2,2,1,1,2,,1,1,,2,2,2,2,,4,3,3,2,,,,1,2,2,2,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,2,,3,,1,1,4,4,4,4,4,4,1,1,1,1
"Colombia","COL",199852451,0.466897165247599,1,21,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,1,1,2,1,2,2,,,,,2,,,2,1,2,,,,2,1,,2,2,2,1,,2,2,2,1,2,1,1,1,2,2,1,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,2,2,1,2,3,1,,1,1,2,4,4,4,4,2,1,1,0,0
"Colombia","COL",125803017,0.308911176424431,1,21,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,1,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,3,1,2,3,2,2,,1,1,2,4,4,4,4,5,1,1,0,0
"Colombia","COL",168900097,0.514469315943594,2,57,2,1,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,1,2,1,,2,2,1,1,2,2,1,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,3,1,2,,0,1,1,4,4,4,2,2,1,1,1,1
"Colombia","COL",172099535,0.335542481756175,1,72,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,2,,,,1,1,,2,2,1,1,,1,3,3,1,2,2,1,1,2,2,2,1,1,2,2,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,4,4,4,4,1,2,1,1,1,1
"Colombia","COL",127959463,0.304952189838082,2,21,2,1,1,,1,1,0,1,2,2,,,1,2,2,,,,2,,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,1,,2,2,2,2,,9,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,3,1,4,1,,1,0,4,4,4,4,4,5,1,1,1,0
"Colombia","COL",144475006,0.745974254174695,1,55,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,2,2,2,3,1,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",164116482,0.69905217724641,2,27,2,5,1,,1,1,1,1,2,2,,,1,2,2,,,,1,2,1,2,2,,,,,,,,,,2,2,2,1,2,,,2,1,1,2,1,,2,2,2,2,2,2,2,,3,2,2,1,2,2,2,1,1,,,1,1,2,1,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,0,2,4,4,4,1,1,1,1,1,0
"Colombia","COL",158330351,0.350172873935699,1,18,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,1,1,1,1,2,1,1,2,,,,,2,,,2,1,1,2,1,,2,2,,2,2,2,2,,4,1,1,1,1,,,1,1,,,2,,,,,,2,,,,,,,1,2,2,2,1,,2,,,,,,3,2,1,1,4,2,,1,0,4,2,4,4,4,1,1,1,0,0
"Colombia","COL",111526209,0.304952189838082,1,70,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,2,3,3,1,1,3,2,,,,,2,,,2,2,2,,,,1,2,,2,2,2,2,,2,4,3,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,5,1,,1,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",160448954,0.516631875463276,2,40,3,1,1,,1,1,0,1,1,1,2,,1,1,1,2,,1,1,2,1,2,1,,,,,,,,,,,,,,2,,,1,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,1,2,2,,,1,1,2,2,2,2,2,,2,2,,,,,2,,,,,,1,2,2,2,3,1,,0,0,3,4,4,4,2,5,1,1,1,0
"Colombia","COL",167225432,1.16792084592917,1,24,2,4,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,2,2,2,2,1,,2,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,2,1,2,2,2,2,,0,1,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",119866622,0.507302353651676,1,46,3,4,1,,1,1,0,1,2,1,2,,1,2,1,2,,1,1,2,2,,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,2,,2,1,2,1,,2,2,1,1,1,,,1,1,,,1,1,2,1,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,3,,0,1,4,4,4,4,1,1,1,1,1,0
"Colombia","COL",194344057,0.398382727575924,2,29,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,1,2,,1,1,1,1,2,,1,1,,2,2,2,2,,3,3,2,1,1,,,1,2,2,1,1,1,1,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,3,3,2,2,,1,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",193422286,0.304952189838082,2,35,3,5,2,,1,1,0,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,1,2,,2,2,2,2,,4,3,3,2,,,,2,,,,1,1,2,2,,,1,1,1,2,,,1,1,2,2,2,2,2,2,,,,,,3,3,3,3,,3,,1,1,1,3,4,4,1,5,1,1,1,1
"Colombia","COL",118660286,0.914264596102268,1,56,2,4,1,,1,1,1,1,2,1,1,1,1,2,2,,,,1,1,1,1,1,,,,,,,,,,2,2,2,2,1,2,,1,2,2,,,,1,1,2,2,2,1,1,,2,2,1,2,,,,2,,,,1,1,1,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,1,4,1,1,,1,1,1,4,4,4,1,5,1,1,1,1
"Colombia","COL",142409127,0.635737676251336,2,65,2,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,2,,,,,,,,,,,,,,1,2,,1,2,2,,,,2,2,,2,2,1,1,,4,3,3,1,1,,,1,1,,,1,1,1,1,,,1,1,1,2,,,2,2,2,,,,,2,,,,,,2,5,2,3,1,2,,0,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",178373155,0.304952189838082,1,24,2,3,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,2,1,2,,,,,1,1,,2,2,2,,,,2,2,,2,2,2,2,,3,3,3,1,1,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,0,4,4,4,4,4,1,1,2,0,0
"Colombia","COL",171338193,1.04857826586962,2,30,2,4,1,,1,1,0,1,2,1,2,,1,1,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,1,2,,2,2,2,1,,1,2,2,1,2,2,2,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,2,2,,1,1,4,4,4,4,4,4,1,1,1,0
"Colombia","COL",150740246,1.31302590940297,1,19,2,3,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,2,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,2,1,2,,,,1,2,1,1,1,2,2,,,1,2,,,,,,,1,2,2,2,2,2,2,,,,,,2,3,2,3,3,1,,0,1,4,3,4,4,2,2,1,1,0,0
"Colombia","COL",133563092,0.760956666452031,1,53,3,5,1,,1,1,1,1,2,2,,,1,2,2,,,,1,1,1,1,1,,,,,,,,,,1,1,2,2,1,1,,1,1,1,1,1,,2,1,1,1,2,2,2,2,1,3,3,1,1,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,3,2,3,3,,3,,1,0,4,4,4,4,4,1,1,1,1,1
"Colombia","COL",189163895,0.428183892699034,2,28,2,4,1,,1,1,0,1,2,1,1,1,2,2,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,2,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,0,0,1,4,4,4,4,5,1,1,1,1
"Colombia","COL",201447416,1.54672899343933,2,20,2,3,1,,1,0,1,,,2,,,,,,,,,,,,,,,1,2,2,1,1,1,1,1,,,,,2,,,2,1,2,,,,1,2,,2,1,2,1,,2,2,1,2,,,,1,1,,,2,,,,,,1,2,2,1,,,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,1,1,3,1,,1,1,1,3,4,3,4,1,1,1,1,0
"Colombia","COL",112066208,0.728438976015997,2,21,2,4,1,,1,1,1,1,2,1,2,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,2,1,2,1,1,1,,1,1,1,1,1,,2,2,2,2,2,2,1,,4,2,2,1,1,,,1,2,2,1,1,1,2,1,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,1,2,1,,0,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",157568805,0.668899837345397,1,25,2,4,1,,1,1,0,1,2,2,,,2,1,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,1,2,,,,2,1,,1,1,2,1,2,4,2,1,2,,,,2,,,,1,2,2,,,1,1,2,1,2,,,2,2,2,,,,,2,,,,,,1,1,2,1,2,2,,1,1,1,4,4,4,2,5,1,1,1,0
"Colombia","COL",181054985,0.596831996399696,2,19,2,5,1,,1,1,1,,,1,1,1,1,1,2,,,,1,1,1,1,1,,,,,,,,,,1,1,1,1,1,1,,1,1,1,1,1,,2,2,2,2,2,1,2,,2,2,1,1,1,,,1,1,,,1,2,1,1,,,1,2,2,1,,,2,2,2,,,,,2,,,,,,3,1,3,1,2,1,,0,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",198897426,2.57542653891486,1,40,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,2,2,2,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,3,1,,0,0,4,4,4,4,4,5,2,1,0,0
"Colombia","COL",148267887,0.450886051680581,1,63,2,5,2,,1,1,0,1,2,1,2,,2,2,2,,,,1,1,1,1,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,3,1,2,,,,2,,,,1,1,2,1,,,2,,,,,,,2,1,2,2,2,2,2,,,,,,3,3,3,4,,3,,0,0,4,4,3,4,1,5,1,2,1,0
"Colombia","COL",163196663,0.326406969504435,2,32,3,5,1,,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,1,1,2,1,1,2,,1,1,1,1,2,,1,1,1,2,2,2,2,,1,3,3,1,1,,,1,1,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,4,1,1,1,1,1
"Colombia","COL",143683477,0.74647850334062,2,24,2,3,1,,1,1,0,2,2,2,,,2,1,2,,,,1,1,1,1,1,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,2,1,2,,,,2,,,,2,,,,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,2,1,1,1,3,2,,0,0,1,4,4,4,4,5,1,1,1,0
"Colombia","COL",147872782,0.549680973361014,1,31,2,3,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,,1,1,1,,,,,,,,,,2,2,2,1,1,1,,2,2,1,2,1,,2,2,2,2,2,2,2,,2,2,5,2,,,,1,1,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,1,4,1,,0,1,4,4,4,4,4,1,1,1,1,1
"Colombia","COL",210449288,1.28605201186661,1,25,2,2,1,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,2,,,,,2,,,1,2,2,,,,2,2,,2,1,2,1,,3,2,2,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,2,2,2,2,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",204078367,0.495655737592346,1,35,3,4,1,,1,1,0,1,1,2,,,2,2,2,,,,1,2,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,2,2,,2,2,1,1,2,1,1,1,2,1,1,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,2,2,1,,1,1,4,4,4,4,2,2,1,1,0,0
"Colombia","COL",200340639,1.39927249629297,1,55,1,2,1,,1,1,0,,,2,,,,,,,,,,,,,,,2,2,2,1,1,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,1,2,1,2,,,2,,,,,,1,1,1,1,4,1,,0,0,4,1,4,4,2,5,1,2,1,0
"Colombia","COL",124201310,0.87353467050842,1,35,2,1,1,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,1,1,2,1,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,1,1,1,2,,,,2,,,,2,,,,,,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,1,1,1,1,,0,0,2,4,4,4,4,5,1,1,0,0
"Colombia","COL",184424070,0.835186178942841,2,37,2,1,1,,1,1,0,1,2,2,,,2,2,2,,,,1,2,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,3,2,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,2,1,4,1,,0,0,4,4,4,4,4,5,1,1,0,0
"Colombia","COL",166742120,1.49194850834939,1,57,1,4,2,,0,0,0,,,2,,,,,,,,,,,,,,2,1,1,2,1,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,4,1,1,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,4,1,1,,0,0,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",152363011,0.932828532541586,1,64,1,1,2,,0,0,0,,,2,,,,,,,,,,,,,,2,2,1,2,2,2,2,2,2,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,3,1,1,1,1,,0,1,4,4,4,4,4,5,1,2,0,0
"Colombia","COL",156591120,0.762850059748708,2,48,1,1,1,,1,1,0,1,2,1,2,,2,2,2,,,,2,,1,2,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,1,1,2,,4,2,1,1,2,2,2,1,1,,,1,2,2,,,1,1,2,2,2,1,,,2,2,,,,,2,,,,,,1,1,2,1,3,1,,0,1,2,4,4,4,2,1,1,1,1,0
"Colombia","COL",156071368,0.645246129018838,2,55,3,5,1,,1,1,0,1,2,1,2,,2,2,1,2,,2,1,2,1,2,1,,,,,,,,,,,,,,2,,,2,2,2,,,,1,1,,1,2,2,2,2,3,2,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,2,2,2,1,1,,1,0,4,4,4,4,2,5,1,1,0,0
"Colombia","COL",149499252,1.44011301453171,1,29,2,2,1,,1,1,1,,,2,,,,,,,,,,,,,,,2,2,2,2,2,1,1,2,,,,,2,,,2,2,2,,,,2,2,,2,2,2,1,,2,2,1,1,2,1,1,2,,,,2,,,,,,2,,,,,,,1,1,1,1,,,2,,,,,,2,2,1,3,3,2,,0,1,4,1,1,4,4,2,1,1,1,0
"Colombia","COL",131508809,2.86189338509536,2,39,2,5,1,,1,1,0,1,2,2,,,2,2,2,,,,2,,2,,2,,,,,,,,,,,,,,2,,,2,2,2,,,,2,2,,2,2,2,2,,2,1,1,2,,,,2,,,,1,2,2,,,1,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,3,3,1,,0,1,4,4,4,4,2,5,2,2,0,0
"Colombia","COL",136400989,0.525859819828148,2,38,3,5,1,,1,1,0,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,1,2,,1,1,,2,2,1,2,,1,3,3,1,1,,,2,,,,1,1,2,2,,,1,2,1,2,,,2,2,2,,,,,2,,,,,,3,3,3,3,,3,,1,1,1,4,4,4,1,1,1,1,1,1
"Colombia","COL",210289889,0.901555922632685,2,54,3,5,1,,1,1,0,,,1,1,2,2,1,1,1,1,2,1,1,1,1,1,,,,,,,,,,,,,,2,2,,1,1,1,2,1,,2,1,,1,1,1,2,2,2,2,1,1,1,,,1,1,,,1,2,2,,,1,1,1,1,2,,,1,2,1,1,2,,,1,1,1,2,,,1,1,2,1,1,1,,1,1,1,4,1,1,2,1,1,1,1,1
"Colombia","COL",132729852,0.68126218559833,2,68,2,4,2,,0,0,0,,,2,,,,,,,,,,,,,,1,2,1,2,2,2,1,1,1,,,,,2,,,2,2,2,,,,2,2,,2,1,2,1,,8,,,2,,,,2,,,,2,,,,,,2,,,,,,,2,2,,,,,2,,,,,,1,1,1,2,1,1,,0,1,4,4,4,4,4,5,1,1,0,0
